dialect,text,prediction,probability
SAE,"Every time I ask for a cup of water at a fast food restaurant, I always fill it up with soda.",0,0.041662776710183785
SAE,I hate the little sign on my phone that says I' have a voicemail...I hate the red light on my workphone when I have a voicemail.,0,0.23416834874233786
SAE,"I'm more of the service-at-a-soup-kitchen, paint-a-school type of community service kind ofguy. I'm not a role model.",0,0.02455957450658484
SAE,I have been on auto pay forever. I got one percent inapr deduction because of it.,0,0.059905230619471075
SAE,"I couldn't do anything by laugh...she was dead serious and smiled in my face like \""yeahman, you see it\"". It was funny.",0,0.39845070261685855
SAE,"Then she is so gangster. She ends the conversation, looks at me for a little bit, and then opens up this bible pamphlet",0,0.20334075311258235
SAE,"I didn't speak about Lillard because I never mentioned him. I spoke about AD and Barnes Like I expected, Barnes isgoing to take it well.",0,0.022920688716368695
SAE,"I said AD won't beat ROY, and Barnes was going to be a good pro, and the game wasmore suited for the pros.",0,0.026368238723993312
SAE,That's a recipe for disaster. A woman that won't shut up or sit down. When is that ever going to getwins? It's less extreme ways.,1,0.6081192267133779
SAE,"We can agree to disagree, but I'm no advocate to any woman thinking it's ok to never shut up and have a seat.",0,0.23331677596568887
SAE,I think every Married woman on my timeline is nodding their head...while thesingle ones are not catching it,0,0.34496148229020207
SAE,If everyone calmed down before making a decision a lot will be different...but to be fair a woman carrying on is as annoying as shit. Laugh out loud.,1,0.9928577435383624
SAE,Let DJ come home and tell me all he did was watch videos with a sub and everyonein class doesn't have books. Shit.,1,0.9971084539991588
SAE,"Sometimes, men approach some women who are not that cute because they hope she is super attentive and domesticand has an untouched good vagina.",0,0.4425777650240247
SAE,Are you trying to say that getting a white woman will help you be great ifyou're a black man? Laugh out loud.,1,0.954916673507331
SAE,"How is that funny? Maybe interaction with you is more immediately satisfying than those causes...wearen't all that self righteous, brother.",0,0.3500891802868157
SAE,It helps by showing you can be responsible for yourself and that'sthe first step before unity.,0,0.035633980072906614
SAE,And that's just one scenario...it's a mile more ...hence why the bases should be..Be a responsible person. Period.,0,0.08138175667799158
SAE,"How do you understand an analogy, but yet not understand it at the same time? OK. Let me try this. You're not a dad. Do you think you can speakabout it to dad?",0,0.20776995507967042
SAE,I was showing all types of baby thigh meat in high school. Now her future kidscan't be all fast. It's funny.,0,0.11360258559981139
SAE,"Ladies, if you ever used the line \""I'm too much woman for you anyway\"" to justifyany argument then you are a fat girl.",1,0.8434435504870423
SAE,Attention is a hell of a drug though. And goofy people are raising the priceof it faster than gold.,1,0.6755353426285393
SAE,"I'm convinced that Jay-z's lack of desire, own finances and style and such made her overlook his camel-face. Women are less shallow.",0,0.2217248904258847
SAE,"Repeating the last three words of my questions back to medoes nothing you know, that's funny",0,0.09342462345425379
SAE,"It can pan out though, but that later-in-life leap of faith shit is not the right idea. Date aroundand you will be damaged goods by 34.",1,0.9465572545296477
SAE,No country for women leaving bread crumbs for the peole theyreally wanted to be with,0,0.3827783393303563
SAE,"Pho craving, Mekong Delta closed Mondays, so I made a faux pho with ramen noodles (all Eddie's has). It's notDelta, but I'm pleasantly surprised",0,0.1529491549880831
SAE,"Oh I don't know, maybe they are are. But they are usually closed Mondays, which is when I usually want pho.",0,0.2084214553883026
SAE,I just had a great conversation with Old Baltimore about how he used toget drinks at The Stafford,0,0.04776871360990618
SAE,"There should be an \""En Fuego\"" documentary. What was in that burrito thatmade it taste so good",0,0.1731000283242289
SAE,"With that being said, what do I want more? A nice body or nice hair? Because it's clear I can't have it all. That's funny.",0,0.10859967060681296
SAE,I might need to break out the creamy crack I've been trying sodesparately to stay away from,0,0.23291986736383105
SAE,I'm all for my friends and family leaving Chicago. All I ask is for them to make it a place I can visit.,0,0.06590229279035478
SAE,I just found out that my auntie is barbecuing and my fat ass just ate. I'm headed to go get a rib.,1,0.9996587916715808
SAE,I think I'm going to make a trip up to Roosevelt...Just to see if anything changed.,0,0.08586295909621063
SAE,"I was a little crank. That's funny. I haven't been getting any sleeplately, but I'm straight now.",0,0.15510411876913985
SAE,He said he was going to call me back sohe can get on Instagra,0,0.20558601591572567
SAE,"Did anyone hear the Momma Dee commercial on 107.5? Why did she say, \""Whenever I'm...In the state of Detroit\""",0,0.09870431415128243
SAE,I'm a full time worker and a full time student...do I really have timefor a boyfriend? Uh no.,0,0.11452657187710082
SAE,My cousin texted me yesterday and asked me when I was coming back to Florida. I told her soonbecause I need to get the fuck out.,0,0.1225015236452266
SAE,"Reading through Neh 12 this morning with my friend, Joshua. He spit up while I was reading the names ofthe priests & Levites. Hmmm..",0,0.37438686009401384
SAE,Don't miss the kickoff of our new series The Red Letters! Nine and ten thirty this morningat Greater Gresham Baptist Church.,0,0.03405583080875257
SAE,"the message \""I will give you rest\"" must have worked last night. I found a stress ball under a chair in the worship center this morning",0,0.09749822847851829
SAE,"Spire installed on New York's One World Trade Center brings it to 1,776 feet, tallest buildingin Western Hemisphere.\"" -- CN",0,0.03374354017477167
SAE,"If you ever have the time to message me back, because everyone says I sound like both of you when I rap. I just want to talk.",0,0.2771939864733563
SAE,That moment when someone is trying to hit on you... and you tell them that you're a lesbian and theytry even harder? What the heck,1,0.9225517398783268
SAE,"Brian, would you consider being in a long distance relationship if you were interested in that person.",0,0.06640045129404122
SAE,I have been waiting on a new debit card all week! It seems like it goes slower when they know you have money to spend.,0,0.02758990464628116
SAE,"Whenever people lose too much weight too quickly, people automatically think one of two things. They're either smoking or sick. It's funny.",0,0.40588308776524556
SAE,It's going to be 93 degrees today! We just skipped spring and went straight to summer. Shaking my head.,0,0.07004320651622994
SAE,I can't just eat pork like I used to. It's been toolong. I get the point.,0,0.3431878925488018
SAE,It's about to storm. They're interrupting the tv shows. You all know my theory. I'm laughing. It must be serious.,0,0.2417523444491246
SAE,I understand now why people just order cheeze pizza. It's less work and probably safer. I'm laughing,0,0.17489937689851495
SAE,I can be a crazy bitch. I'll admit it. But I can alsobe the sweetest person ever.,1,0.867625022589811
SAE,My mind is at peace every night. That means something to many making unsatisfying commitments,0,0.07294208631439271
SAE,I just got done listening to that junk. I had that shut blasting inher little car.,1,0.9671324753340074
SAE,Sex: it's between two people that respectfully take advantage of each otherfor those couple of minutes.,1,0.5227740696044064
SAE,"Nate is 5'8\"". Bron is 6'8\"". Of course Bron will hit him in the face. Nate's under him. The NBA is so fucking gay.",1,0.8780338267511897
SAE,"One thing, I never was afraid to approach women. There are a lot of single bad chicks out here because niccas cannot speak. It's simple.",0,0.17991220828696297
SAE,"Why does Mother's Day have to be the day after graduation. I can't shine for 48 hours. I'm laughing. Just kidding. I love my mom. I'm laughing my ass off, and being petty",1,0.9898494121758694
SAE,If that is the only thing necessary so that he is able to be finishedthen it was truly real in the first place,0,0.13280393954654962
SAE,I guess we're not celebrating her birthday because she has saidnothing about i,0,0.22364577935645416
SAE,I don't know what the nail shop is doing either because when I let someone else dothem I still have some,0,0.1588161545946375
SAE,Chan is made because the Lakers are not in the playoffs...I wonder who he will cheerfor when Kobe retires! I'm laughing.,0,0.19096756098978465
SAE,Oral sex is messy. I know a couple of women that need to let their hair be natural as soon as possible.,1,0.9049964169620477
SAE,"I was like, \""Oh, that's nice. What's that?\"" She was like \""a three piece chickenwing and a biscuit.\"" It was funny.",0,0.2600414403410048
SAE,"haha. Sorry, I haven't had my coffee yet. I deserved that. I assume my rainwill consist of Canadian pennies",0,0.22138406282995413
SAE,I think a couple of burnt hot dogs and bratwursts shall be in my near future.,0,0.1977014375198382
SAE,"Yes. But it is my humble opinion. Mos Def \""Thieves of the Night\"" verse is great, too.",0,0.3866125924399643
SAE,"Seriously though, we often confuse arguing with debating. I feel that men and women don't debateenough and argue too much.",0,0.09725805488391835
SAE,I can't even yell properly. My voice cracks. Shaking my head. Just stick your finger in yournose. That wins most arguments.,0,0.204537251978727
SAE,What's the classy ratchet move for this evening? I only brought myratchet personality with me today,0,0.23486633062947662
SAE,"I don't even want to give her hell. Her jokes are too silly. Your jokes are not funny. Dickhead, no neck ass.",1,0.9999332927500473
SAE,"And if she is trying to tell me I'm the only one that's hitting, then what about those African Americans?What about them",0,0.47755317476365605
SAE,"Paul George isn't that great though\"" You're crazy thatguy is amazing brother lol",1,0.5737497304141391
SAE,"Every time they are together she opens her mouth to say \""The Way He Had Me Feeling\"". What the fuck kind of way did you have her feeling?",0,0.3742484862963169
SAE,"Literally though, Leonard is the only player who looks like he can keep up. Theball movement is looking all right.",0,0.17847819832549422
SAE,Females only like me because I pay them no attention. Apparently you all like that stuff. *Shurgs,0,0.4551919479552855
SAE,"Nobody I know is up this early in the morning, so I choosenow to reflect on life.",0,0.10895967484205708
SAE,"The fact that we pour ourselves out to Twitter just goes to show you that we really just need to get our problems out, butwe are too afraid to say them.",0,0.20426088182175814
SAE,"People are like, son, my first time I had an orgy with like ten women and they all came three times and I didn't even come. I swear.",1,0.5804549245230808
SAE,"I have been telling you all from day one, Knicks are not that nice, they just havebetter players than most teams.",0,0.08002688864355217
SAE,I was saying that they don't listen to you and they just keep saying how you are not a true freak even thoughyou told them you are not.,1,0.5808811565983334
SAE,"Lord forgive me. He knows I love my friend dearly, but I do not agree. If youlike it, good for you!",0,0.05824087552863397
SAE,Please tell me that fool Stevie did not ask that dumb girl to marry him! I hope he did it for publicity becausethat is too serious to be playing wit,1,0.9991599627136567
SAE,"We have been beating shit lately and we ain't playing around this summer. You all had better get some straps becauseshit is getting real, little brother.",1,0.9903993700995866
SAE,"You fuck with me, I fuck with you. I will never lie to you. You got to be honest with yourself. That is what makes it that truth.",0,0.4655519330667874
SAE,I'm getting MicroBrains in my whole head of hair. It took all night yesterday and it's going to take all day today. Only some will understand.,0,0.1305996091929575
SAE,"If this little boy watches another motherfucking WWE fight on my computer, I'm going to body slam his ass.",1,0.998399302575914
SAE,"I saw the segment on Steve Harvey. I was so intrigued by your story! Perfect example of a good, God-fearing man overcoming obstacles.",0,0.0698502314497123
SAE,"So let's see. That' me, Ken, Wanda, and Aunt Ree. Now who's next? The hate and desire is real.",0,0.3433958621664051
SAE,Loved last night but they should have let them perform longer. They were great! I have been a fan since the beginning!,0,0.07850103410546036
SAE,"If your girlfriend's friends don't like you, you can quit because theyare going to lie about your ass.",1,0.9981984736817338
SAE,It was the wildest field trip since my prison visits in undergrad. I'm going to giveyou the play by play.,0,0.0797090881209896
SAE,"I don't know if I\""m involving myself with them. Brother, they have my blood pressure up. Those grumpy people.",0,0.1506639417776139
SAE,"Spring users for the iPhone in Chicago, I'm not even a Sprint user, but they are angering me with damn dropped calls inthe middle of great conversations.",1,0.919194774960511
SAE,"For the gringos, May 5 is the independence of Mexico, as well as Canada.it is its largest state",0,0.14701728355045174
SAE,This weak shit is over with. That's two down and all that's left is the one who alwaysremains the best in my book.,1,0.999609048296206
SAE,"The screw-the-Rangers button has been pressed, but referees just sucked. Hank let in two soft ones and the big guys were invisible.",1,0.8251481718090427
SAE,"Shake my head \""Put a molly in that bitch's drink and she doesn't even know it\""really like that's crazy shit",1,0.9999636338943686
SAE,I went to bed shortly after 11 am.I woke up at 3,0,0.0401614010005253
SAE,"This is funny. Shoot, I just woke up, I had stayed up until 11-something and went to sleep. Just gotright back up at three",1,0.5133845532577344
SAE,Money on the line I came to take what's mine clouds can't block then sun whenit comes out and shin,0,0.09935102505233608
SAE,I dropped a hot wing on the ground and threw it away last Sunday. I have been thinkingabout that shit ever since.,1,0.9974131097224458
SAE,I just might do this to the next female I have in bed. It's funny. That was so wrong! I would sue him.,0,0.1352679397774477
SAE,"It's almost 1:30 am and I got home from a date. My mother was home and said \""Oh, I'm going to bed.\",0,0.09080459597332706
SAE,"I hate cheap people, like \""no, I just came with you to watch you eat.\"" Oh my god that happened to meyesterday. I was like what the fuck.",1,0.5552776942621388
SAE,I got this feeling on a summer day. When you were gone I crashed my car into a bridge. I threw your shit into abag and pushed it down,1,0.9766354056990276
SAE,What's going on? Any way I can get you to check some of my joints and get your feedback on them?,0,0.16723368576300054
SAE,"So I downloaded kik and saw my baby on it. \""GG you got a kik?\"" \""GG.\"" Yeah honey, you are late. That's funny. So what? I'm not hip.That's funny.",0,0.15990718736989767
SAE,You live in a fairy tale  world. Everything isn't perfect. I don't get anything for free. Fuck that. Somebodygive me some free shit.,1,0.9951974224680153
SAE,"Has anybody ever experienced someone who constantly tries to make you miserable, belittle you, and threaten you? Imaginewaking up in hell everyday.",1,0.9198656891571021
SAE,"I have a best friend. He understands me, and when I say love him, that's my best friend for life.him that's my best friend for life",0,0.12001886976193915
SAE,He is so tall. He didn't really look like a bear to me but I guess you have a wild side. Laugh out loud. I can appreciate that.,0,0.10262974490089985
SAE,"I will never regret demanding for respect. Because where I am from, respect is everything andpeople out here are rude as fuc",0,0.2787517596011839
SAE,"No it's not, that's funny and nothing, I'm just trying to make itwhat have you been up to",0,0.12164953838811299
SAE,When I wake up in the morning I stretch making baby dinosaur noises. dinosaur noises. That is kind of sexy.,0,0.1518233153108633
SAE,"That is how you do it, Miami! Lebron, you are a beast! Go home, Pacers! Leave",1,0.8188673074888598
SAE,Anyone know where I could shop for Brazilian bikinis without having to be in South Beach?,0,0.022315939176207174
SAE,"Oh yeah, of course it does. It doesn't mean I have to like itthough. I'm just getting old.",0,0.16398731039003417
SAE,If you text me and ask if I can do you a favor and you didn't even sayhello first. I will ignore you!,0,0.09598871657194415
SAE,I got out of the car to go in the store. I figured that was a bad idea. Now I'm sitting and waiting.,0,0.16586562653320533
SAE,This shit is hilarious though. When somebody calls you on your shitjust own up to it.,1,0.9996786847710494
SAE,No thanks. I didn't read about it. Just read what it is supposed to be. Or at leastthe name of the event,0,0.03195604040947059
SAE,"If I hit the Powerball, I may as well kill myself because my family will beat me down mentally and emotionally before I can ever enjoy it!",1,0.9425084052359143
SAE,"My nephew once told some lady that. I said, hold up, you're going to have them thinking yourmom and I are gay",1,0.913656052485829
SAE,"There is only reason I want to be in Philadelphia right now. And regardless of what youbelieve, it isn't about you",0,0.0498114044304866
SAE,"There was less judgement in the work. Maybe not in the same ways, but we all do wrong at some point in our life.",0,0.018042669096905068
SAE,"Oh, hell no, black people and chicken don't mix. Let me get myself in the kitchen before these inebriated negros eat it all.",1,0.9488905654215476
SAE,I can't go down to aunt monkey's house to watch basketball these guys are yelling rolltide and i'm like why,1,0.5605122704031716
SAE,It is hard to find a 34D bra. I am selective. Not trying to lookwhen they are perky,0,0.057138465245522164
SAE,So you didn't get me any? What kind of disrespect is that? I would've sent you my address.,0,0.24634418398559707
SAE,If you have drugs in the car do not drive in the morning. I don't have time to be drivingslow down because I am behind you,0,0.1410048555287595
SAE,"Dame Dash no longer has any money. As black people, we need to be better with managing our money. Myself included.",0,0.32834098643489346
SAE,Why can't I seem to make it our of North Carolina successfully. The devil is trying to keep me here. That's a battle he will lose.,0,0.26074245169394883
SAE,I want Jamaican food for dinner...so sad that I can't have cream soda with it. Water it will be.,0,0.04494748658700294
SAE,"I think I want one child, so that they can be an only child like my mom.",0,0.33483080455362363
SAE,I want to get my finger and toenails painted during lunch but Ihave closed-toe shoes on,0,0.0652123910551331
SAE,You probably shouldn't have brought your newborn with you to the nail salon so youcan get a full set of nails.,0,0.26679149765196236
SAE,They also need to be seven to eight pounds straight out of the womb.That's funny. I like big babies,0,0.2200177400288804
SAE,Are you at Carowinds? I am laughing. Just trying to make sure before I wave at your twin. I am laughing very loudly.,0,0.2602771098200788
SAE,"Put on my swim suit and baby oil for no damn reason. The pool is closed for some bullshit, but will be open tomorrowand my ass has to wor",1,0.9999405709296166
SAE,Grandma is emptying out my purse because she's wearing it to a wedding! I hope my weed pipe wasn't in there! She's going to kick my ass and I need it tonight. How funny!,1,0.9932608732713822
SAE,"God looked out for us last night because we all could havedied, trust m",0,0.11619740578044453
SAE,"No. People come too quickly to these things. They must have people on stand-by, waiting for celebrities to fuck up so They can pick it apart",0,0.08587542142070594
SAE,"Lady at the nail salon tried to steal my nail polish,you are not low Ming",0,0.35229252027314906
SAE,You believe cute girls are arguing over you. That's funny. I'm too mature for this foolishness. I played the games you are doing nowa long time ago. It's funny to me.,0,0.1060951935810697
SAE,"Boy you are sorry as fuck, I had to do everything yesterday when we playedthe hood boys stop all of tha",0,0.3990948807516534
SAE,How are you going to show up at eleven out of the blue adn expect someone to come outside?,0,0.0910978892237348
SAE,"I have so much anger built up. Please, I am warning you, do not get on my bad side.",0,0.06885773165350857
SAE,I text more than I talk. So whatever. All the people I need and want to talkto have iMessage. So whatever.,0,0.10079730388449346
SAE,well the slut is gone but I saw the signand Barbie girl. Thanks an,0,0.08688478114111148
SAE,"Hey, I know the Spurs. I wish they still had Jackson to shoot some three-point shots.Great call, Coach Pop",1,0.5153225963439386
SAE,With my new girlfriend right now. I like her style because she treats me better and fucks me better. We are on another level.,0,0.4973805753281387
SAE,"White people can come together and make Neo-Nazis and us blacks still fightingover blocks, streets and colors",1,0.8652099287799966
SAE,I'm so sick of these nights alone and now it's going to be every night. I've really gotto find a friend! I'm sad.,1,0.6860422400617027
SAE,They are always making mistakes but I was curious - I'm going to buy myself a hot iron.Do you think you could do my hair for me?,0,0.06338144051696382
SAE,"Real bitches, they lust over the hating black guys. I see you taking those shots today.Bounce them off; it is nothing.",1,0.8769520139079174
SAE,"Come back to lr so we can go eat? That's funny.\"" But come getme so I can go..",0,0.1894984049546338
SAE,I see that my phone is still acting up. Folks are thinking they are on a blocked list because they are texting me and I'm not even getting the messages.,0,0.18612466610930664
SAE,I don't see why people are scared to tell somebody they have feelingsfor them.  It's fear of rejection,0,0.17094226962638454
SAE,"Why not, if everybody sees what that person sees and then out of the blue tells me about itlike I wanted to know.",0,0.06221448119491477
SAE,"You're right.  I don't know, never did know, and never wanted to know.  I always respected you as a woman and never deceivedyou.  You did that",0,0.31135322771994217
SAE,I miss you too Judy. Please come visit soon!We thought we would see you on Lante's birthday.,0,0.07395283465265759
SAE,I just really hope he doesn't get caught up in what JCole is doing.I don't want him to be blamed for something ridiculous,1,0.9850740975476383
SAE,Those people want to stir up trouble all the time. I am just trying to mess with her a little bit. She thought differently,0,0.3619416922985205
SAE,I am still at work hoping it will slow down soon. I am glad my hangover is gone. I am sticking to jack and crown now,0,0.16944093522643763
SAE,I never ask for Christmas gifts because the gifts I want costway too much for people,0,0.0540328569704024
SAE,She came up with ideas and suggestions to get me out of a bind and it worked. I normally never ask for help.,0,0.1499469747612333
SAE,I say that because I always made D's in school and look how I turned out.,0,0.08914496725463893
SAE,"I am on the way home. Oh well, I had a great time with the family!",0,0.03344057208050778
SAE,Love is much like a checking account. You can't withdraw more than you have deposited. And you cant' give more thanwhat you have on deposit,0,0.1638672123181445
SAE,"No, I heard that from somebody else. I told her what you said about that other thing. I just put that with that, and it's you supposedly",0,0.20343452884094754
SAE,I know we spoke briefly last night my friend. I like the music I listened to on your website. I definitely have totalk to you soon about it,0,0.1072152774626483
SAE,My brother is slow as fuck. I am shaking my head. This black man lit the wrong end of the cigarette. I am gladI did not want to hit that,1,0.5237667553148209
SAE,"That one time when you need something, and it's not where you left it!This is the story of my life",0,0.07425357740839299
SAE,"I missed so much good tv today...but I had a good excuse...from the foundation up, though.",0,0.020609208344612887
SAE,I hate it when bitches in food service have a damn attitude. I should go back and curse that motherfucker out at Captain Ds.,1,0.9936489955928566
SAE,"Oh, my God, my baby, Kellee is coming. You all don't undersatndhow much I miss her",1,0.5353290318681416
SAE,"Yes, but only for this weekend. You'll start again next week. You always do (laughing out loud).",0,0.18493679254300532
SAE,"If you have to wipe your ass more than three times after you shit, get yourshitty butt in the shower",1,0.9999999451726537
SAE,The White House has missiles under the front lawn and an underground bunker six stories underground that can   withstand a full nuclear attack,0,0.36121526087590133
SAE,The Department of Education is no longer offering Pell Grants to Community Colleges. That hasn't been released by the news yet.,0,0.04180887327133641
SAE,"People can’t stand to see you doing better than them, and it’s always our own color.",0,0.1084866336908933
SAE,Obama said our foreign oil dependence is down 30 percent yet the price of gas keeps going up. Let's let them know they are wrong,0,0.10162697896133016
SAE,"My friend is flying in from Seattle, and I'm flying in from Atlanta. Aboutto have a good time",0,0.19979240969413417
SAE,"She doesn't understand why I think that raising minimum wage would hurt our economy, especially in these economic times. ButI'm going to explain my thoughts to her so she can see my point of view",0,0.06649112253216231
SAE,"Fuck, top dog giving me that underdog status... Made it from the bottom tothe top, so what's happening",0,0.06459887410278999
SAE,"It is not about east or west. It is about black men and bitches, power and money, and riders and punks. Whichside are you on? -Makavel",0,0.48753218825836053
SAE,They will not be satisfied until they receive the package. It is not worth worrying about.It is going to cost you your life.,0,0.06125513921808417
SAE,Black men will lie with a straight face. I am shaking my head; I did not say shit. I justcharged it to the game.,1,0.999699494239794
SAE,"The key to my success is, I tell girls straight up, I am not shit, and leave it up to them to decide",1,0.996157375713981
SAE,I am sending my grandson a Hess truck with the motorcycle because if I was a boy that is exactly  what I would want!  Thank you Hess,0,0.08405133260225424
SAE,"When dudes say they can't fuck with a woman because she is ahow, he really is just insecure",1,0.6446439388155715
SAE,"I love \""Reflections\"". The music and Bible verses bring me peace of mind and dreams of Heaven",0,0.25985618373104535
SAE,"My only issue with rebound sex is that after she is done with you, sheacts like it never happened",1,0.7183516122695055
SAE,"I just tried to check the temperature on my phone. It said, nukka, it's cold. Please don't ask me any dumb ass questions. I just shook my damn head.",1,0.9999973996550299
SAE,"If he were going around giving peaceful sermons and saying the same thing without screaming,it would be accepted, wouldn't it",0,0.08015818872904641
SAE,I am going to change my profile picture today. Which Facebook friend of mine should be my profile picture?,0,0.09434326175811583
SAE,"Hello, Janice. This is your sister who loves you a lot trying to learn how to tweet",0,0.1710137052984518
SAE,What are my plans for this week? I work on Tuesday. Wednesday is my rest day. Thursday I'll see my family.We are going out to eat on Friday,0,0.17250231395214854
SAE,"HALT ~ never let yourself get too (H)ungry, (A)ngry, (L)onely, or (T)ired--it leads to sinfulthings. In my full flow",0,0.2623320013384373
SAE,A cousin I have not seen in years asked for a brush. My mom had the audacity to pass them mine. You  think I want it back?,0,0.03635528330560547
SAE,"I used to think I didn't have a hobby, but now that I think about it, I guess causing damage shouldcount as a hobby right",0,0.14913004155003715
SAE,I woke up this morning and got an erection.  I used the Vicks inhaler becausemy nose was stuffed up,0,0.2730157167685558
SAE,"Today I asked God to keep my mind focused, my eyes on the prize, my hands out of the cookie jar, and my feet. They need to stay on the right path! Amen & Amen",0,0.07093732487378517
SAE,The football game for Jayden should be cancelled because snow/sleet is comingto Georgia. He is sick,1,0.6069478757840148
SAE,It's been a while since I had a strong Long Island Iced Tea... I need one of thoseand two shots of Patròn,0,0.047091261903667615
SAE,"Golly, If that is the case, I can go anywhere except for Mississippi! I'd like to come back to Mississippi, but I don't know. Where would you like to go",0,0.18085974964679283
SAE,"Shout out to all the men that have \""going steady\"" as their ringtone for their side bitches..",0,0.2753732881079031
SAE,I need help deciding whether to pick up the Rams defense or the Titans defense.  I need a replacement for Seattle onthe bye week.  Please help me,0,0.05231043031161858
SAE,"I don't do that subtweet shit, the shit I have to say doesn't have shit todo with anyone on Twitter",1,0.999999559047604
SAE,My girl WON'T be going to any clubs.  That's extremely disrespectful.  She can dance in the living room.  I have Pandora,0,0.22006985061571277
SAE,"Brownsville is too far for me because I'm so hungry, and I have to be at work at 2:00pm",0,0.17979967923219492
SAE,The news reported that the Braves Stadium is relocating to Cobb County. I can't imagine how much loss of tax dollars there will be.Will that impact the residents? What will they do with the former facility?,0,0.0169390109419018
SAE,Popeye's isn't as good right now. Why do I have to wait 15 minutes for chicken? I'm laughing about all the things I'll do for my mom,0,0.08167712548238537
SAE,"I have so much to do, but I'm afraid it will be Sunday before I seethis level of relaxation again",0,0.07430086357789976
SAE,"I'm very scared right now, and I'm trying to get this thought out of my headbut I cannot stop thinking about it",0,0.12040558695233498
SAE,He is almost acting like Dave was before we went to Africa.He isn't as unpredictable as Kanye,0,0.2507775480163582
SAE,Listening to Kanye and Sway... and 'Ye is real. Not saying he isn't. But he's also crazy. Heneeds help. And coping skills,1,0.6196933889009837
SAE,"That girl changed, but I knew it was coming, and that'swhy it isn't bothering me",0,0.12472885060890199
SAE,I need everyone close to me working on earning money. If your are afraid to workstay away from me,0,0.1157380774135463
SAE,"Didn't even ask me to watch your baby. You just left, and it's a whole new day, and now you are notanswering your phone... I'm too mad",1,0.5584966464358809
SAE,"I'm about to charge my phone and just though about  how I love you all even ifI never tell you or don't often say that I do, I do",0,0.05604362872298516
SAE,Men are not the best at having a high pain tolerance. What do you think?,0,0.09979518048830446
SAE,The only thing I know is that I have a rich appetite. Sea urchin and dolphin meat withcalamari for me every night,0,0.12288109976430443
SAE,I do not give a fuck. Get rick or die trying. I have my mind made up for real.And what girl are you talking about,1,0.5705890599950019
SAE,"I am sending you a package in the mail. It will be same-day delivery, so the contentswill not die. I hope you enjoy",0,0.4047497169448095
SAE,"Money gang, taxes and all money. Nothing but racks. I will neverfall",0,0.14827539642548457
SAE,"If you are not from Crescent, then you are not a hero. A lot of you pretend like you are but don't look at me for help.I'm not interested anymore.",0,0.22166117483352532
SAE,I've never understood how the promiscuous girls get boyfriends while the good girls get taken advantage of.Nobody has time for that,0,0.1291966037935274
SAE,"My bed time is at 9:00 p.m., but I go to sleep at 9:01 p.m. That is Thug Life,just kidding. Fuck having a bed time.",1,0.5906735017166699
SAE,They think they are heroes and it's hard to convince them otherwise. They don't like that.,0,0.17891192381885154
SAE,I want to wrap you up. I want to kiss your lips. I want to make you feel wanted. I want to call you mine. I want to hold you forever.,0,0.43067216909736783
SAE,"Why is it that when I upload pictures to stupid Twitter, they always come out flipped to the side? And it neverlets me change it! Ugh..",1,0.9997138671201014
SAE,The Pacers are going to be a tough challenge in the Central. I hope Rose is ready.There is more pressure to get this done right,0,0.039761006366453064
SAE,"The older I get, the topic of butt eating is becoming too real.\"" Motherfuckers used to deny it, but nowthey look around for acceptance",1,0.6089729088992063
SAE,"I read Complex's 30 Things That Ruined the Internet, and strugglingrappers should've been ranked higher",0,0.14402393270440803
SAE,"If I paid for season tickets for any time, it would take an army to get me out that motherfucker",0,0.06792302071415923
SAE,"I feel like if I even glance at the heat button in my truck, the gas light is going tocome on... Do you know what that's like",0,0.10694823761352835
SAE,"I have not seen any of their sports games, but I am going to try to see theirnext game as hard as I can",0,0.018688976358159876
SAE,My mother said don't let anybody put you down because they aren't doing anything but hate onyou. Keep your head up,1,0.795955462639831
SAE,I think they’re wearing wires so I don’t talk like that. I think my girl is crazy so I’m not on the phone that much.,1,0.5485866441214481
SAE,"Your boy just got invited to the high school all star game, what's up!\"" My little brother is doing bigthings. Go get them",0,0.2556950372449265
SAE,"That just really messed up my day.  And as if that isn't bad enough, the wind is blowing that smelly Dolce & Gabanna Light Blue perfume in my direction",0,0.11413853709248516
SAE,"All of you promoters can stop sending me tweets about your events, because nine times out of ten I won't be there.Make that ten times out of ten",0,0.05903903524095791
SAE,They want all their money and streaming will not cut it. It is easier to sell directly to folks.,0,0.0810485108174055
SAE,"Allow me to apologize in advance for what I will do to thebathroom after Thanksgiving.\"" Amen, man",0,0.11133822715358203
SAE,The Bulls are looking to trade Boozer to The Raptors. About fucking time theygot rid of that man,0,0.2711688707412314
SAE,"I was just watching The Players Club. It sucked, but I love my big sister.She is cool, cute, and crispy.",1,0.6342933204848248
SAE,"Uncle Charlie Wilson was so great. The other night, no doubt, you are so far right, myfriend! Keep on doing your thing",0,0.08773961428998611
SAE,I have never had someone do that to me because I don't spend time with people like that. No one would ever try that with me,0,0.23586487371736167
SAE,"I have always wanted to have a girl that likes basketball so that we canbe like, \""(LOVE AND BASKETBALL).\",0,0.10804428135054889
SAE,We've been up all night smoking marijuana/drugs and now the morning is here.  I am goingto the store be back later fool,1,0.9605608879819161
SAE,"It is like mogs woke up and said, \""Hey, I was popular in high school. I need to createmy brand and get paid.\",0,0.08155843299029587
